323337;8139
281;8121
323345;1240
323318;322
182;360
323345;723
10000040;8017
54;1957
44;8115
273;342
323345;3318
275;8169
61;1712
245;8120
323341;1266
78;360
10001;203
323241;8269
323345;2526
1017;372
323345;1026
323341;131
1017;1058
323361;8166
290;360
1;1291
133;308
48;3316
323239;1255
1;8182
1017;2134
54;725
253;8133
323321;1303
263;396
133;1723
54;906
26;8178
323336;1027
829;2131
36;1807
275;323
1017;8005
54;755
1017;8138
323336;1055
61;1277
1030;3703
0;3721
323236;8136
48;3901
10000040;8057
10001;216
248;8282
48;235
48;1205
96;1788
10000040;8127
61;645
323341;423
323293;317
323336;1084
1033;344
284;8356
323270;3312
1017;8142
213;8213
178;1453
61;3414
167;296
323241;1057
323345;2593
133;406
10000001;8178
323345;2604
1;3903
10001;105
230;8002
291;8133
246;1245
323241;519
323341;1404
61;1448
34;1313
278;1273
281;1248
829;8045
275;1504
231;8007
10000040;8075
323345;1809
323239;1286
1017;8021
323270;1279
323241;1138
238;3709
10000001;342
10000013;8057
41;218
48;1911
41;8085
61;3014
291;367
323241;726
323341;1345
323345;3917
1019;8011
231;727
1041;322
108;1314
206;8155
1;937
133;401
323341;1348
230;280
244;227
1045;318
81;8102
155;396
252;8172
10000001;1732
323341;3311
61;3417
57;302
276;312
223;8097
133;1129
1;2525
323341;512
34;249
213;273
96;1118
230;8057
1032;1316
284;549
231;2707
323345;1465
323294;8085
323345;408
263;399
0;8014
231;1187
61;3340
239;1775
48;8178
61;1186
829;2133
208;8143
323360;564
231;566
263;338
61;1784
81;1936
231;2621
323299;398
323345;1475
829;768
323321;8005
323321;1195
323341;422
252;1452
54;1020
48;2803
323241;2106
10000222;325
323345;1023
323270;1284
323270;8007
25;8133
291;1118
248;388
703;967
252;8014
133;1250
230;1424
26;1222
563;1941
272;8215
281;1403
133;555
133;508
54;3906
1;1184
230;8206
323341;1130
231;8220
10001;1732
278;8026
54;1705
48;1439
281;8277
323241;8116
32;728
231;350
133;1143
285;8113
1003;2123
78;8128
323316;1917
256;347
323299;1905
1017;8011
231;2046
289;1457
284;8263
10000013;3313
133;3913
323270;356
323345;1233
10000222;8050
212;1327
274;8002
323341;8070
1100006;1905
1032;949
323270;8003
54;102
10000222;338
231;8221
72;372
133;8084
61;2711
323341;1283
291;325
1003;1040
323347;312
41;969
245;312
268;324
133;1142
133;1478
61;3013
41;8092
41;8140
290;8128
1100011;8115
323341;1417
1033;353
323239;312
323316;1809
1;703
26;1214
61;8104
133;1310
231;2505
209;361
323341;8081
284;929
285;1249
563;361
281;8189
284;8086
96;1457
323316;8235
133;1274
61;999
66;1912
82;8172
829;8111
231;556
278;8001
323241;2563
323241;378
323241;8263
54;341
323321;8056
209;338
209;245
0;1773
323241;3817
50;8072
829;1001
323365;8138
284;718
198;518
565;317
5;344
323241;114
54;2901
245;8203
323341;152
59;8099
323345;8110
323314;728
81;705
323243;211
323345;8164
209;219
1049;2102
323261;946
133;575
246;763
48;365
1017;1504
323345;8005
323241;960
278;1936
231;1214
323341;392
253;8077
66;8077
209;8127
222;564
323241;348
230;1820
323241;1823
48;2550
278;310
10000222;969
323360;8086
323341;8016
231;1802
22;8167
54;1707
323242;8042
133;1137
323270;303
224;323
237;332
1100011;342
285;367
61;2510
48;326
1045;8027
1100006;8057
48;990
323341;1100
272;8158
245;8220
224;257
276;1949
323336;1013
48;706
231;1120
133;1773
78;334
323365;1269
1100011;8215
323341;8190
323333;8124
106;336
1045;8050
210;1220
230;8079
270;1453
289;8020
285;216
54;616
10000222;351
96;8014
81;969
224;8058
1;3328
133;1197
167;1463
1030;3719
231;623
323341;2904
213;340
284;8084
5;8005
323318;399
278;1246
268;3312
133;1451
10000222;329
31;117
323345;8215
54;972
231;1061
1014;901
323341;1256
256;8109
323341;2806
10001;235
50;1954
263;503
285;273
1;1511
278;8053
701;282
323270;388
50;8137
66;8095
61;960
231;3425
231;8026
323345;8199
323283;8008
147;1311
288;1781
54;1742
323309;904
48;725
274;350
323360;552
323241;2137
223;8047
48;8206
253;367
323308;8014
50;364
268;8229
1;2111
31;2134
276;1916
323341;1058
1;583
323341;573
253;749
44;399
323299;8034
231;906
61;383
323241;3418
323241;775
289;8195
26;8053
323341;720
272;371
248;371
701;317
26;8097
223;8129
323314;1812
224;322
230;8095
1033;8097
1045;1310
5;338
231;1506
245;1233
13;2130
155;8077
66;1775
48;3903
133;279
61;1187
231;8105
231;3014
278;8058
83;1913
44;8099
232;8143
213;1732
323308;421
41;353
1033;1307
25;8136
36;2121
61;2573
10000222;1207
212;605
48;546
22;8072
54;550
182;932
274;8140
231;8339
323283;360
214;8304
274;344
276;8058
1032;329
323241;1829
323241;1059
244;8103
323341;8130
290;8016
275;329
231;376
10001;283
133;916
323345;8172
272;367
323341;746
323345;954
246;1222
209;102
289;305
214;8204
41;1118
323299;8040
256;8131
1;2587
1;216
829;1013
24;8049
230;1814
206;8038
231;1768
270;323
323341;266
323341;1311
231;1340
285;8084
54;618
323341;602
54;1319
83;312
237;326
246;749
54;2122
54;914
323345;639
323299;139
323345;8021
323360;1195
323321;350
323261;279
133;1402
323341;1804
48;1215
183;8115
213;1347
275;396
323345;763
48;1030
1;1074
323345;2563
76;110
232;8128
323239;932
52;1457
231;8134
209;1307
133;329
61;1045
10000001;313
1003;1074
323322;8167
54;1025
34;8065
61;8204
54;1195
1033;8135
223;8014
133;3400
277;2133
323321;354
323365;1279
323241;3801
11000014;329
1041;1707
244;8060
31;8191
323345;8250
1017;8169
54;728
147;1326
323314;748
278;1214
323341;8023
108;1701
61;1335
1;1098
78;1457
231;419
198;8028
133;1946
248;967
41;1905
206;572
323341;997
291;372
323306;8204
41;8113
263;8146
48;1714
268;8014
185;8165
24;1704
323345;3307
10000040;340
277;2114
48;1107
133;2702
323241;8059
288;1452
208;8110
253;8058
323341;1074
213;114
270;8241
32;2127
1049;606
231;1739
61;1284
108;8016
48;1410
1017;2121
323351;955
10000040;1926
48;1715
81;1904
139;8109
1041;8013
81;8103
183;8084
231;586
323314;1008
1045;1216
36;1063
323341;559
274;8113
106;313
106;8216
268;8147
323345;8255
230;351
209;1902
48;154
323314;1206
323241;8131
61;1904
61;8296
133;1437
108;349
230;8038
323241;3356
323341;1305
10001;8143
323341;1145
230;117
323241;3405
32;1082
133;8138
277;1071
10001;1195
1100011;8097
285;8302
54;2112
231;1093
1100006;8169
48;8221
231;8069
323243;719
54;554
323321;325
10000001;8045
10001;8027
48;2557
216;111
323341;1002
54;275
54;372
323345;1805
285;8126
281;338
1;769
270;2134
323299;581
323341;954
323345;591
231;1286
1017;1089
323347;8085
133;1347
10001;334
278;8084
323318;257
323341;246
323299;2111
29;8049
270;8210
263;8097
323236;388
61;1270
48;8089
323316;367
1032;1788
54;1138
230;1082
10000040;9801
323345;1428
61;1291
323316;1916
30;8019
208;8016
1;1161
142;949
289;1906
1033;211
281;8134
289;1347
108;245
323345;255
10001;1232
223;1451
323314;8090
76;388
210;361
231;2130
61;1314
1;1959
244;245
54;747
323299;1418
231;520
323306;1726
213;219
133;8035
133;514
323316;8085
48;1062
139;348
10000040;8042
54;1270
230;1055
1003;2122
1100011;8050
323341;245
284;8114
54;1043
231;8109
96;1346
323309;1418
276;319
223;8155
276;104
139;310
248;1457
288;1775
61;2805
323241;527
291;8141
323341;1708
323241;2702
253;338
231;3720
323345;604
231;2534
323341;1135
1100011;309
323241;8202
323316;349
54;1451
31;8185
281;8127
268;8042
10000040;1754
54;311
323299;8190
323318;8003
10000040;8145
54;249
230;281
323345;249
10001;1245
323318;314
323341;1439
323316;111
323365;8005
1045;8182
232;8113
41;8190
10001;1946
270;628
323299;316
164;1958
1;602
323365;338
29;307
323314;1207
1017;8038
213;8095
263;8145
54;1209
5;8098
231;8329
48;3406
48;741
323270;396
323321;333
323241;915
323345;1955
1;1021
263;8161
1028;969
231;3802
1014;904
323241;746
253;8140
223;3312
67;8057
54;3011
230;8094
1;3405
291;320
288;8167
323321;8086
231;747
1028;303
323283;337
54;501
133;8048
54;101
54;934
48;281
323345;563
323347;119
1003;2124
323283;364
323341;304
323242;279
210;8143
275;8002
10001;8141
323345;8155
22;8165
248;317
1100011;8158
1003;2121
1017;1453
323345;1058
245;3312
563;303
231;353
83;369
213;241
262;399
61;1811
263;324
289;949
323241;1201
26;931
323345;1291
323241;3504
231;1027
239;8085
323345;8046
323270;315
230;157
1;2588
48;1314
208;1195
323345;860
223;1711
1049;766
48;633
276;234
216;332
133;1062
239;1278
230;8121
1;377
1045;1803
245;1209
10000001;8049
61;566
829;2115
323341;1278
323341;3908
11;1130
829;543
323345;3920
61;392
291;1912
1014;8154
231;8277
224;8169
323333;344
1017;967
212;2129
61;1265
230;8055
231;2545
10001;8124
25;1195
323345;118
323318;8085
61;2582
238;8204
1030;3702
1;2590
563;8005
36;1026
239;8095
323360;8109
323239;1816
323321;105
323341;592
275;342
323321;8085
133;556
66;8138
323341;1802
323314;617
106;396
59;8164
212;1092
323294;8003
278;210
232;1457
134;8067
48;810
209;8138
1017;8025
323236;745
323337;8084
212;1087
323345;2524
167;901
139;8054
323241;2585
30;1219
323345;936
323345;1065
291;8128
38;8173
50;8189
10000001;8113
285;350
147;318
323341;8012
323336;117
47;8014
48;1753
50;1220
323241;287
54;1416
1049;2121
11000014;8138
48;239
48;1162
237;322
230;8136
52;8014
231;8042
323241;511
10000222;350
54;2710
323308;1463
81;8140
278;1231
245;8182
323299;980
41;367
323345;1739
323360;8181
284;8224
213;8013
323352;955
323294;8143
106;316
54;1217
275;111
291;8067
213;8061
323341;1227
323341;8037
239;399
323341;3905
323270;3313
273;369
133;524
54;1809
231;8157
54;316
57;1905
270;228
323241;2598
323365;320
134;8105
323353;8172
323241;8047
323241;350
10000040;1445
288;3722
13;1042
323345;1510
1017;8241
231;343
133;641
133;1270
223;8072
323236;8141
48;1829
1017;8084
78;1311
278;8127
323345;573
323336;1063
323333;399
223;901
1;119
10001;344
256;1253
230;946
1;2563
230;104
108;333
275;8092
323241;1411
10001;967
231;8135
48;1420
48;1360
61;8108
323308;8059
323318;1245
216;1926
54;148
272;8045
231;510
133;393
61;1428
34;572
323345;595
106;8136
34;1914
133;1344
208;750
133;1228
323316;314
81;8061
323299;8258
1;1020
10000040;399
323239;8220
133;1405
48;415
1028;320
285;286
272;8058
323360;8063
54;1464
323341;8038
209;337
323239;1912
272;8005
323341;8063
231;2101
290;323
31;1463
178;1301
323341;929
59;8161
31;143
10000013;283
133;1433
291;361
323345;1193
231;1173
230;8160
133;922
230;8170
323345;1768
54;1246
48;635
270;8045
167;1326
323241;2124
147;8044
323345;904
230;8020
11000014;967
703;360
57;1203
96;8047
323345;1059
133;851
1017;719
323241;1270
50;8133
10000222;1246
323239;605
284;8128
47;8049
213;8158
48;8108
289;1754
253;337
323241;807
323345;641
323341;8021
231;1245
31;1045
289;1926
323345;2600
183;338
133;1214
230;8106
323336;139
108;347
291;283
54;3401
275;8139
230;8217
83;8127
323345;8024
323299;717
1045;8072
133;1006
323345;2558
323239;1214
133;360
230;8051
209;8041
61;3357
323360;1307
323337;931
48;569
256;1246
231;527
323341;1501
230;118
323241;8015
1;1506
323336;1195
10000013;8137
323241;3919
10000040;317
281;257
323341;8074
231;2117
210;1457
1033;325
276;8308
1045;8084
270;2115
40;340
244;8159
323345;809
231;1508
248;8333
213;8114
323365;114
1019;8010
72;146
54;957
1;1265
323345;2510
1017;8027
48;8035
231;1771
253;305
323321;920
231;2560
210;317
1045;338
274;8081
829;8008
323360;399
48;959
288;1721
1;342
323345;2596
54;572
54;8015
323239;746
1045;604
323341;3724
61;1016
270;1064
231;3721
66;1791
34;932
183;8005
268;8059
216;8140
230;8224
59;323
323345;1215
323241;1014
133;1173
290;371
289;296
275;8135
48;1186
1100011;303
323345;1700
244;1958
323241;8176
248;8005
1017;8085
323241;536
231;1509
323341;8119
48;224
48;8192
284;334
281;8337
81;320
323293;279
323321;8114
44;3315
323345;4002
13;1054
231;559
5;8141
1033;8016
323341;106
60;8014
231;2594
323314;349
96;1463
133;615
289;1450
133;3405
139;318
61;8005
1049;2120
183;8086
10000001;8130
237;8008
323365;350
209;8123
44;8086
25;8143
323363;337
274;283
10001;8129
61;2329
11000014;8124
11000014;303
323241;2503
167;8059
54;575
10000040;949
323314;8064
48;1332
323243;372
5;1913
222;552
133;375
10000040;1311
71;1457
323345;1443
41;8130
323345;772
223;360
323314;1253
323333;8137
10000001;8059
210;364
281;151
22;1118
281;147
133;1466
50;504
133;1023
10000222;310
323345;2135
48;1416
323239;749
323345;1041
10000040;316
276;8123
323341;1783
48;2807
41;326
1017;3313
1028;323
239;8050
10000001;365
323341;2135
231;1470
276;8081
41;8041
323360;332
323345;3725
238;1106
208;8131
78;372
13;1031
323316;334
54;623
323241;1831
246;246
5;316
323341;3714
185;1781
182;310
48;8116
323345;961
323345;1213
273;321
323361;235
284;8235
213;8143
230;8188
48;8079
223;333
61;501
323341;1085
10000001;349
76;8180
48;1465
13;2119
288;1701
231;1439
1032;1319
61;2558
323318;8136
155;351
323241;237
210;1291
54;1716
323270;350
323314;1255
78;335
323341;2127
133;367
10001;1957
48;8250
81;8016
281;145
133;1013
66;388
1017;338
323243;8002
323270;8027
1014;955
212;2113
323345;975
323341;216
54;131
48;939
198;748
34;8128
50;336
222;8095
134;8110
1;732
1017;8046
54;1825
1100011;314
1;1091
277;1079
323321;1261
81;931
253;286
244;8057
323308;8052
268;8123
61;1419
41;396
60;307
323345;1325
239;8038
1;2905
54;1244
231;2590
216;8255
50;1243
323347;1181
323345;8018
231;8173
323341;1183
289;340
216;1955
323363;8050
323241;8165
54;1080
273;8041
50;604
49;8014
323341;1105
133;981
54;253
59;1279
252;1118
133;850
54;742
224;310
323341;1805
323322;8042
1017;1017
164;1807
323341;8109
285;371
54;955
133;3411
133;2516
133;246
10000040;1326
1045;344
275;309
323270;619
54;516
133;3906
213;718
268;8126
289;1763
262;8114
29;8166
231;117
248;310
231;1130
61;2806
1033;3312
230;8037
133;566
323336;1223
210;8077
61;2620
224;8106
10000222;8085
277;1058
106;8195
323341;1064
54;408
230;8022
59;8123
323360;1926
323241;2097
323341;768
323243;1322
1033;218
61;8200
323341;1286
289;8147
54;506
245;8061
1100006;286
26;312
323345;292
66;8140
278;369
61;1405
59;8003
1;726
48;378
72;8086
54;2102
263;303
133;749
248;283
281;349
323347;8142
323337;325
278;371
246;1031
230;1462
323239;354
284;310
277;1003
290;1707
108;1239
10000001;311
13;763
1003;2119
284;1906
281;8321
133;729
323283;235
323333;309
273;8067
323236;1215
323347;8133
133;706
285;210
273;8141
50;8169
133;398
54;1704
323241;157
47;8072
61;1511
61;2801
1017;350
10000001;332
49;8172
323341;906
78;8133
323345;570
1017;8094
155;8086
133;1949
323293;8154
323345;917
268;8141
10000222;8098
224;8277
231;8120
277;1045
208;340
61;1791
10000001;334
273;323
323241;106
1045;1245
276;334
1032;8173
216;1907
323345;1520
81;156
10000001;3701
1;1170
323336;2127
323345;1086
57;1463
323337;8169
256;8072
41;8127
323316;8237
231;3709
1;2528
231;2503
323336;1219
13;2113
231;287
323333;311
323306;1757
133;1195
36;2110
1028;326
1;1048
41;361
323341;3012
231;1723
167;8071
1100006;8354
155;8095
44;8003
275;315
48;3905
106;8137
262;8002
231;421
1017;8184
1100011;388
59;333
323241;968
230;139
1033;8130
231;340
323241;1217
231;1784
323345;2537
323270;8114
268;282
231;748
231;3806
231;8251
323309;8014
323239;1222
323347;149
206;1926
231;8229
245;350
277;771
164;1808
48;1238
323241;958
54;1206
231;1031
323360;1902
178;318
323345;933
323321;520
323341;1815
61;2046
245;8178
183;929
281;564
253;1445
323321;8027
1;1109
231;3409
284;8322
106;8002
323347;8169
54;1827
275;337
48;1060
76;8286
5;8126
245;218
230;646
323345;1466
231;3419
212;718
213;8339
34;1936
253;572
210;1223
61;1250
48;1256
1;1525
1033;8109
231;1753
323270;8057
323241;234
323318;388
276;8115
133;1063
268;8095
231;2806
182;8114
253;1788
39;936
323333;312
48;2800
323321;388
44;344
13;2120
323353;8170
323337;8098
54;1816
323345;1781
231;1317
213;1457
231;1265
48;8118
67;286
1014;8038
10000001;8128
323241;8017
237;8099
323241;3807
323241;3409
216;8105
133;532
26;1130
27;8170
284;8035
323345;8020
323345;106
323345;8121
81;8050
285;8280
216;360
323241;2538
108;1181
57;8042
31;1058
133;618
231;963
142;1457
96;8003
323345;717
323241;1109
323345;541
268;1913
54;8042
231;1824
106;8146
25;8129
291;369
323299;8047
281;8318
323333;8139
48;8052
290;1905
10000222;1245
133;568
276;1249
323345;8204
61;996
253;8095
270;1219
1003;1037
48;911
262;1906
323341;322
147;421
54;1718
231;1306
1;1462
40;8084
106;340
231;8046
10001;8128
230;8335
224;8143
1033;245
1017;1033
274;1452
5;313
244;257
41;1261
245;334
22;8153
61;990
231;3723
273;577
54;710
59;8183
270;398
829;326
1100006;8346
36;1057
231;1048
323341;583
291;8077
36;4002
10001;8127
1032;8172
231;640
1032;8071
133;2103
230;8152
323341;2122
72;8003
1014;1709
1;8158
61;2096
213;8180
50;8053
323241;1129
323241;8144
272;326
31;8112
72;929
29;8072
133;2810
278;257
10000001;8014
829;771
1100006;8236
54;2552
50;8131
48;639
81;235
147;929
0;1702
323341;419
323299;1017
1;2516
323241;2802
44;8129
76;8105
72;310
5;146
268;931
1049;1001
323347;257
245;8001
206;8044
231;1417
10000001;1451
323341;1217
323365;1243
31;2124
323306;1106
703;8077
48;1078
323345;323
323345;1313
1049;1445
277;1008
1045;335
10000001;399
284;1249
13;1082
11000014;3313
262;8134
54;1310
268;8114
323347;8256
133;2107
323341;607
323241;1917
323241;703
164;1816
1;2572
272;8001
210;332
232;8140
208;8092
276;8061
133;2504
1100011;1311
231;642
323345;1949
54;581
272;388
48;8225
323316;245
323236;1205
246;1037
30;1407
323333;303
323341;8103
323341;1179
54;2514
133;1071
208;8123
323352;8073
323316;8026
323314;741
231;1017
323241;277
262;8057
96;572
1017;8093
54;1023
263;311
703;396
284;369
1049;2130
216;1403
323309;8052
238;8166
323318;318
323239;8192
230;8144
323236;305
54;729
323341;231
48;632
133;705
323341;1035
288;1756
134;369
1045;8124
231;521
54;553
1;3413
323345;311
323241;2518
323241;1948
323345;972
278;8081
1100011;8123
26;628
231;8033
61;1074
323345;223
256;323
1;1139
323243;219
323345;8087
323283;8139
323345;549
133;517
48;1271
61;3719
323363;8098
48;8142
213;369
323345;8149
61;2572
323341;555
106;8142
323299;8066
323270;967
54;1121
230;8339
10001;1956
96;8052
323345;2507
323294;8110
323309;8028
323333;8098
1;8152
10001;215
323341;275
1028;8131
268;349
59;329
323299;1027
323345;1006
323341;305
72;969
323239;316
323241;1165
276;302
134;365
268;1757
323241;2509
323341;3713
1;2569
323345;921
231;125
44;8092
323345;1957
61;3407
96;1474
277;1053
48;393
268;8098
96;8031
323341;920
231;975
96;421
284;227
106;1504
133;1439
323299;8167
285;285
10000040;572
1045;1220
323341;148
323341;2552
281;146
1045;8138
30;8002
1;1504
1;517
1;132
66;1406
40;329
1;514
1;335
1;880
25;329
1;605
38;329
38;931
38;1203
1;998
1;317
1;555
1;1450
38;905
1;8003
25;322
72;336
38;1504
66;967
1;1510
32;1001
30;1203
41;1207
1;576
30;949
59;632
1;1025
40;317
38;1450
1;313
1;205
147;521
147;949
44;335
1;547
40;1203
147;1402
1;910
76;351
1;350
31;1042
1;1404
1;367
1;1312
81;399
1;1425
1;1193
1;323
83;1118
1;324
1;537
1;1209
1;236
38;317
147;1451
36;581
66;908
1;1809
1;1806
26;1118
36;1025
36;1070
61;335
61;570
36;8017
61;302
1;1269
66;1301
61;146
1;929
61;1420
31;719
61;563
72;325
81;317
61;8007
61;117
61;728
61;926
61;910
76;312
1;1195
61;751
61;107
61;210
61;351
61;332
1;748
61;323
61;1808
61;1820
31;768
133;717
1;300
1;1802
61;560
31;1082
61;1322
61;628
155;316
155;1457
61;521
32;717
61;1457
61;1158
61;1460
61;8027
133;1203
61;557
66;316
61;1824
32;1080
1;1460
61;286
155;303
61;2602
76;310
61;282
155;353
38;302
61;300
61;290
61;605
61;8006
1;8031
61;395
61;506
61;1301
61;592
1;158
61;4001
1;344
76;203
32;509
61;2100
67;3313
81;286
1;1344
178;1402
1;8040
36;1089
139;605
1;1101
32;1035
48;1007
1;1908
1;326
134;317
76;8013
59;296
31;1074
40;323
1;1902
61;571
61;549
61;744
61;619
1;8044
178;8002
67;1926
25;1905
133;324
61;1912
155;1902
67;1902
44;305
61;1278
61;8045
61;289
198;1450
198;335
36;1097
198;1451
1;1955
59;1804
155;399
66;909
32;1307
182;1457
178;302
1;1820
1;1957
134;302
1;221
206;932
40;315
25;8003
206;1504
83;8041
206;1406
563;1203
66;8048
139;1501
1;276
1;8055
66;8049
133;8057
81;388
133;323
59;504
182;8041
133;301
36;8066
38;8052
178;904
1;1474
183;3315
1;8048
133;8041
61;1096
66;8067
81;114
133;351
83;8072
1;8073
48;509
40;8072
25;8072
48;561
48;574
48;1809
48;719
48;1096
48;604
178;929
1;1429
134;901
48;1307
31;2101
81;351
40;1311
1;8085
563;8008
563;146
25;146
563;8041
1;235
703;8081
25;344
25;337
48;1001
66;1474
81;318
703;305
323241;317
40;3315
323236;8089
323242;1118
48;1900
81;312
1;1461
164;1820
206;8091
155;360
563;364
26;321
48;312
1;418
164;1130
26;302
164;387
26;8072
164;1809
703;334
26;1311
26;1306
40;8095
323242;1401
323236;632
25;353
139;628
164;321
206;909
206;8049
1;1188
48;1441
1;8075
164;205
66;1067
48;909
26;320
48;1194
48;1188
703;8013
83;325
164;1828
139;1809
323236;628
167;8072
167;1401
164;361
25;283
323243;1203
83;313
167;905
1;1814
323236;746
38;1453
83;8002
26;1207
133;303
83;353
198;8064
48;904
67;315
67;323
48;1067
36;1474
1;3320
48;505
26;8058
67;3315
76;344
67;313
1;253
323243;509
1;1827
83;509
76;1313
1;1013
66;8042
76;332
133;8086
48;349
164;104
164;146
164;102
61;8052
164;1824
67;305
323299;905
703;8126
323299;8003
323299;1432
703;8045
61;1432
323241;1207
1;8124
1;920
48;8063
48;513
323309;279
1;8138
76;509
76;8110
1;974
48;8149
139;1278
1;8146
563;8135
563;8124
48;8136
1;8143
563;8143
1;755
1;333
67;8135
67;8138
67;8139
67;8128
67;8143
1;1431
48;1193
48;421
66;8148
48;1701
36;580
13;1007
76;8146
323308;302
323241;357
76;1954
323241;1309
323299;8069
26;1457
1;1105
323299;282
76;8135
1;1146
1;8160
48;1350
48;8124
164;8041
323299;901
323318;1228
40;324
142;946
323241;1307
27;3810
323241;1141
66;8173
66;910
139;524
323283;8041
323241;387
323314;1809
108;8171
1;8156
48;8061
66;8163
48;8154
48;578
1;8166
323321;8160
66;8170
139;1222
32;1045
1;8175
1;975
83;283
323318;1223
323283;8099
38;8179
66;8172
323299;1457
1;1408
40;1322
48;8180
323321;8058
36;1445
61;8123
1;1054
1;1033
1;1026
323309;8075
323241;273
32;1017
32;1018
164;503
67;8072
323333;901
323333;8075
323321;1106
323308;8002
323336;1118
323321;1452
323283;503
323333;1445
61;1954
1;1720
323318;335
108;8181
323321;321
133;1249
323336;266
61;1720
61;1732
164;327
108;323
26;322
61;1773
61;292
48;1017
59;8184
323241;929
323337;356
323337;329
61;8073
323308;8023
323241;1305
323308;1193
133;8004
67;8189
164;8060
61;101
61;8135
323241;3810
323336;218
48;1064
323321;504
108;372
323336;201
48;1520
48;305
323345;911
61;8143
323336;1008
61;309
61;768
61;8126
323321;314
323336;1757
48;101
48;107
323337;750
81;215
61;946
48;8113
323337;8138
61;767
323345;8016
323336;1326
26;8195
323345;8072
198;1474
323241;1755
323261;1118
323347;8102
323308;1732
83;1732
61;1764
48;8070
1;1764
323299;1732
323243;1732
133;124
39;1701
323241;1722
83;8202
48;936
323353;3705
323241;1762
61;3721
61;1182
81;8057
1;3735
39;3706
1;553
1;1781
61;1053
48;1707
61;1711
20;750
323360;321
323360;347
323336;157
323360;8081
323353;335
61;529
61;8106
36;517
36;8210
34;321
31;8046
323337;8195
61;8185
108;123
323360;317
323360;8085
39;3725
323336;749
61;8180
61;1743
323360;8135
61;578
323345;324
61;3707
323283;114
323283;8137
323360;364
48;398
323241;8136
323241;8133
323241;8123
323360;211
323243;8162
323354;1740
323316;8003
61;8216
39;3708
323353;1764
61;8219
949;202
323363;315
323353;1721
61;8213
323363;1118
66;1701
61;8067
61;1704
323345;131
24;3701
323337;8131
323322;3705
10000013;336
10000013;321
67;1273
59;8220
139;8220
10000013;313
10000013;8083
323316;1926
108;150
10000013;901
10000013;8141
66;8223
1014;1316
323345;1504
323345;1402
323351;3705
1014;1007
48;915
66;8209
1014;1106
61;8209
61;8222
61;1955
164;1823
34;1906
1014;737
34;203
1019;744
40;1955
323299;915
10000013;322
34;314
61;1936
32;8228
1003;1223
164;1901
1003;1203
323337;8077
323337;8114
323353;1106
323345;3702
323316;932
139;775
323351;203
323351;8166
10000;1906
323308;1457
81;1322
323243;329
66;8028
48;8103
323337;8135
10000013;8026
10000013;8113
34;322
323241;8196
13;8118
48;1804
323283;1906
83;271
10000013;1955
59;8231
1032;8003
1028;336
323294;315
323294;320
61;8233
36;8045
1032;1452
1028;335
323294;8086
323294;8124
61;8234
323333;8131
1030;1755
1028;1905
66;1710
323353;8026
323368;8242
10000001;1707
48;1010
48;8240
10000013;8114
1028;8225
323241;1826
1032;967
1032;8179
61;2596
139;410
323345;526
61;414
108;8137
1014;1726
1028;1452
10000001;1726
10000040;737
10001;302
1033;1452
1028;3315
1003;1445
10000013;285
139;311
1032;904
323241;8056
185;3705
1030;1706
323333;8130
81;103
10000222;1214
323347;321
1033;302
1028;286
108;371
10000040;1316
1049;8103
39;3717
323294;750
323241;1737
323368;111
1049;238
1049;628
1045;750
108;1905
323345;8246
34;8245
10000040;1707
1100011;1203
1100011;967
59;280
48;1024
1100006;8246
1032;8257
108;8004
108;8142
61;1261
61;1205
61;1832
61;330
36;8239
1049;8083
1049;750
323241;8049
36;530
1100006;3315
61;8260
10000013;310
11000014;316
323294;333
323336;8179
323322;1722
323322;1759
61;1459
185;1707
1100006;8045
1032;528
1003;1118
208;1912
829;750
1032;520
61;1018
1100006;8181
323241;1028
61;2119
323322;8202
323345;703
323345;1409
323241;931
210;1452
10000001;1728
61;8269
323294;8246
83;1728
66;1730
1;1756
1;1752
10001;286
208;1707
66;1721
323318;303
323299;8260
323333;1706
323345;301
10000001;905
139;8052
323294;8130
66;8206
323333;8005
61;1479
1;963
323345;1008
209;8026
108;8129
323294;325
323322;1762
323345;326
213;302
213;335
323345;308
210;8003
214;1782
323347;8262
10000001;302
10000001;967
209;322
208;302
185;8206
1049;1721
10001;315
214;1452
214;1709
323322;1457
323299;1316
214;3705
214;1757
1049;1302
214;307
164;8149
214;8047
214;8160
214;1708
1100006;332
164;1832
34;8058
323241;101
323353;8272
323345;1725
10001;331
61;1768
216;8219
224;302
323352;1722
323352;1118
222;8142
61;8289
48;531
216;8064
213;308
213;349
213;8050
213;8268
323241;391
59;8255
323294;8045
222;8086
222;8114
323352;3705
323352;1754
216;8157
323322;3721
223;1707
323241;8129
323241;8098
323241;8219
323241;8157
231;523
108;201
108;301
223;1322
323294;8140
48;410
323368;8024
1100006;8282
222;8130
34;8171
231;302
323241;1820
223;1759
323241;246
213;1504
231;336
10000001;8167
222;331
59;8058
108;1832
108;8277
108;1828
212;1001
1100011;315
48;1756
323345;379
323345;213
237;1118
237;1906
231;3302
48;1781
108;1823
323241;8179
323336;111
323352;1752
323352;1756
61;8294
323322;1752
323241;8086
214;1762
231;1757
10000013;344
108;564
39;1721
323345;381
237;315
231;1701
244;1118
323345;8106
231;8292
231;325
231;618
216;8133
231;8067
216;8298
223;1764
231;505
237;331
108;1808
323241;590
214;329
323241;3735
244;213
